STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,10/9/92,0.02,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,10/10/92,0.07,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,10/11/92,0.07,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,10/12/92,0.07,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,10/13/92,0.14,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,10/14/92,0.04,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,10/15/92,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,10/16/92,0.01,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,10/17/92,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,10/18/92,0.11,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,10/19/92,0.33,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,10/20/92,0.06,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,10/21/92,0.01,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,10/22/92,0.27,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,10/23/92,0.04,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,10/24/92,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,10/25/92,0.01,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,10/26/92,0.01,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,10/27/92,0.11,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,10/28/92,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,10/29/92,0.03,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,10/30/92,0.03,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,10/31/92,0.06,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,11/1/92,0.02,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,11/2/92,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,11/3/92,0.02,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,11/4/92,0.05,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,11/5/92,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,11/6/92,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,11/7/92,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,11/8/92,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,11/9/92,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,11/10/92,0.26,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,11/11/92,0.02,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,11/12/92,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,11/13/92,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,11/14/92,0.01,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,11/15/92,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,11/16/92,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,11/17/92,0.01,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,11/18/92,0.05,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,11/19/92,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,11/20/92,0.03,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,11/21/92,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,11/22/92,0.05,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,11/23/92,0.02,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,11/24/92,0.01,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,11/25/92,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,11/26/92,0.09,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,11/27/92,0.2,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,11/28/92,0.06,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,11/29/92,0.21,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,11/30/92,0.52,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,12/1/92,0.05,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,12/2/92,0.02,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,12/3/92,0.02,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,12/4/92,0.02,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,12/5/92,0.04,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,12/6/92,0.1,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,12/7/92,0.17,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,12/8/92,0.01,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,12/9/92,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,12/10/92,0.03,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,12/11/92,0.58,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,12/12/92,0.47,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,12/13/92,1.44,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,12/14/92,0.07,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,12/15/92,0.26,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,12/16/92,0.02,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,12/17/92,0.06,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,12/18/92,0.04,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,12/19/92,1.36,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,12/20/92,0.01,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,12/21/92,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,12/22/92,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,12/23/92,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,12/24/92,0.3,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,12/25/92,0.04,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,12/26/92,0.03,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,12/27/92,0.03,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,12/28/92,0.07,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,12/29/92,0.02,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,12/30/92,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,12/31/92,0.02,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,1/1/93,0.54,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,1/2/93,0.36,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,1/3/93,0.56,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,1/4/93,0.25,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,1/5/93,6.19,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,1/6/93,1.96,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,1/7/93,0.36,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,1/8/93,0.02,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,1/9/93,0.04,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,1/10/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,1/11/93,0.02,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,1/12/93,0.52,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,1/13/93,0.15,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,1/14/93,0.02,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,1/15/93,0.04,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,1/16/93,0.01,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,1/17/93,0.11,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,1/18/93,1.37,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,1/19/93,0.15,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,1/20/93,0.01,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,1/21/93,1.33,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,1/22/93,0.34,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,1/23/93,0.03,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,1/24/93,0.83,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,1/25/93,1.39,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,1/26/93,0.09,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,1/27/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,1/28/93,0.21,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,1/29/93,0.54,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,1/30/93,0.41,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,1/31/93,0.09,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,2/1/93,1.42,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,2/2/93,0.06,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,2/3/93,0.53,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,2/4/93,0.14,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,2/5/93,0.32,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,2/6/93,0.16,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,2/7/93,0.36,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,2/8/93,0.41,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,2/9/93,2.44,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,2/10/93,0.83,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,2/11/93,3.46,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,2/12/93,4.09,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,2/13/93,0.05,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,2/14/93,0.14,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,2/15/93,0.02,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,2/16/93,0.72,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,2/17/93,0.91,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,2/18/93,0.55,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,2/19/93,0.63,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,2/20/93,0.56,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,2/21/93,0.17,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,2/22/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,2/23/93,1.33,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,2/24/93,0.85,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,2/25/93,1.97,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,2/26/93,0.02,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,2/27/93,3,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,2/28/93,0.65,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,3/1/93,0.61,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,3/2/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,3/3/93,0.26,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,3/4/93,0.06,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,3/5/93,4.48,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,3/6/93,0.11,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,3/7/93,0.09,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,3/8/93,0.88,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,3/9/93,0.02,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,3/10/93,2.66,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,3/11/93,0.68,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,3/12/93,0.5,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,3/13/93,0.6,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,3/14/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,3/15/93,1.34,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,3/16/93,0.27,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,3/17/93,0.02,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,3/18/93,0.11,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,3/19/93,0.12,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,3/20/93,1.35,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,3/21/93,0.23,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,3/22/93,8.98,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,3/23/93,0.12,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,3/24/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,3/25/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,3/26/93,2.68,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,3/27/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,3/28/93,0.15,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,3/29/93,1.6,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,3/30/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,3/31/93,0.94,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,4/1/93,0.28,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,4/2/93,0.04,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,4/3/93,0.2,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,4/4/93,0.36,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,4/5/93,1.2,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,4/6/93,2.82,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,4/7/93,0.21,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,4/8/93,0.05,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,4/9/93,0.19,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,4/10/93,0.2,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,4/11/93,0.4,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,4/12/93,1.37,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,4/13/93,2.46,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,4/14/93,3.43,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,4/15/93,3.09,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,4/16/93,0.07,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,4/17/93,0.93,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,4/18/93,2.29,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,4/19/93,0.02,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,4/20/93,0.12,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,4/21/93,0.05,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,4/22/93,0.15,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,4/23/93,0.23,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,4/24/93,0.22,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,4/25/93,0.26,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,4/26/93,2.05,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,4/27/93,0.04,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,4/28/93,0.49,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,4/29/93,1.02,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,4/30/93,2.61,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,5/1/93,0.13,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,5/2/93,0.85,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,5/3/93,0.69,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,5/4/93,0.21,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,5/5/93,0.06,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,5/6/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,5/7/93,0.12,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,5/8/93,0.29,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,5/9/93,0.1,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,5/10/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,5/11/93,0.01,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,5/12/93,0.16,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,5/13/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,5/14/93,0.01,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,5/15/93,0.26,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,5/16/93,0.13,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,5/17/93,0.01,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,5/18/93,0.06,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,5/19/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,5/20/93,0.24,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,5/21/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,5/22/93,0.04,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,5/23/93,0.19,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,5/24/93,0.01,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,5/25/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,5/26/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,5/27/93,0.01,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,5/28/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,5/29/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,5/30/93,0.01,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,5/31/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,6/1/93,0.09,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,6/2/93,1.06,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,6/3/93,0.39,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,6/4/93,0.01,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,6/5/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,6/6/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,6/7/93,0.02,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,6/8/93,0.03,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,6/9/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,6/10/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,6/11/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,6/12/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,6/13/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,6/14/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,6/15/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,6/16/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,6/17/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,6/18/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,6/19/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,6/20/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,6/21/93,0.02,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,6/22/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,6/23/93,0.05,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,6/24/93,0.06,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,6/25/93,0.01,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,6/26/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,6/27/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,6/28/93,0.01,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,6/29/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,6/30/93,0.17,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,7/1/93,0.06,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,7/2/93,0.04,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,7/3/93,0.15,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,7/4/93,0.04,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,7/5/93,0.01,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,7/6/93,0.01,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,7/7/93,0.16,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,7/8/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,7/9/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,7/10/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,7/11/93,0.74,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,7/12/93,0.07,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,7/13/93,0.05,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,7/14/93,0.04,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,7/15/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,7/16/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,7/17/93,1.18,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,7/18/93,0.05,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,7/19/93,0.02,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,7/20/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,7/21/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,7/22/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,7/23/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,7/24/93,0.07,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,7/25/93,0.01,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,7/26/93,0.03,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,7/27/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,7/28/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,7/29/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,7/30/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,7/31/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,8/1/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,8/2/93,0,",,I",,
EC000000026,"PUERTO ILA, EC",-0.49,-79.36,260,8/3/93,0,",,I",,
