,year,month,day,level_3,Title,Date,Price
841,2011,10,20,Title,Companies in Brief Vietnam moves to tackle coffee defaults Indonesia ready to launch sharia compliant futures Innocent must pay costs in VAT dispute Sara Lee slimming down with further European divestments Nestle expresses doubts over improving margins Promising signs for Brazil’s coffee crop El Salvador’s coffee harvest US harvest stalls soya’s upward momentum ICE US Review: Coffee falls with strong US$ Uganda sees increase in coffee shipments Indonesian robusta premiums climb to record high ,10/20/11,2.3761
842,2011,10,21,Title,ICE US Review: Cocoa Firms Costa Rica coffee harvest suffers rain damage ,10/21/11,2.3358
843,2011,10,24,Title,ICE US Review: Cocoa climbs as Euro-zone fears ease Coffee differentials in Central America firm Gropper invests in logistics centre Vietnam September coffee exports lower than expected Growing coffee demand may not prevent 2012/13 price falls ,10/24/11,2.4612
844,2011,10,25,Title,Jay Shree Tea suffers from higher costs and lack of one-offs Kraft maps out $100m plan to boost Russian coffee presence ICE US Review: Cocoa continues climb Sara Lee gets out of low margin coffee via JM Smucker deal Vietnamese coffee shipments down by almost half ,10/25/11,2.5151
845,2011,10,26,Title,ICE US Review: Cocoa up on speculative demand Heavy rains disrupting shipments from port of Mombasa Analysts envisage marked upturn in retail tea values MexDer eyes local maize contract next year but has work to do ,10/26/11,2.3943
846,2011,10,27,Title,Kraft latest firm to expand Russian coffee capacity Companies in Brief Vietnamese coffee shipments decline Analysts envisage marked upturn in retail tea values Brazil gains from wet weather spell Heavy rainfall causes mayhem and delays at Mombasa Large Brazil coffee crop expected Colombian coffee to drop to two-year low Cocoa up as bottom hit but weak long-term ICE US Review: Cocoa hits six-week high Coffee prices seen decling by almost a quarter Illycaffe sees Brazilian coffee crop at 55m bags Vietnamese coffee farmers hold on to their beans ,10/27/11,2.3893
847,2011,10,28,Title,ICE US Review: Cocoa eases Large arabica volumes pending grading on ICE ,10/28/11,2.3842
848,2011,11,1,Title,ICE US Review: Cocoa declines as arrivals pick up Indonesian arabica prices reach all-time high Vietnamese coffee prices fall to nine-month low Indian coffee exports down by a fifth in October Indonesian robusta shipments down by 72% ,11/1/11,2.3025
849,2011,11,2,Title,ICE US Review: Coffee up over more risk taking Tata enjoys vastly better quarter as it controls costs Cameroonian cocoa grinder purchases more beans Minas Gerais coffee trees shed some fruit Monthly Review: Grains/oilseeds help October ag prices gain a little Costa Rican coffee exports higher in October ,11/2/11,2.2725
850,2011,11,3,Title,Costa Rica lifts coffee exports Eurozone jitters send sugar futures down Tata profit surges as it controls costings Large harvest sends Vietnam coffee cost to nine-month low ICE US Review: Sugar up on Euro interest rate cut Ivorian cocoa farmers to be offered at least 60% of market price Costa Rican coffee shipments increase in October ,11/3/11,2.2941
851,2011,11,4,Title,ICE US Review: Coffee up on supply shortage concerns Minister admits Colombia may not reach coffee target ICE arabica pending grading up to seven-year high Ugandan coffee shipments 14.5% higher in October Mexican food exports to US still strong ,11/4/11,2.3175
852,2011,11,7,Title,"ICE US Review: Coffee up, extending gains Indian coffee exports expected to hit record levels Mexico sees coffee output at 4.3m bags in 2011/12 Kenyan coffee production seen rising as farmers invest ",11/7/11,2.3531
853,2011,11,8,Title,ICE US Review: Coffee turns lower Tanzania coffee prices lower at latest auction Vietnamese coffee prices fall as buyers wait Sara Lee completes Bimbo sale ,11/8/11,2.3771
854,2011,11,9,Title,Fresh fruit leads booming Mexican exports to US Mixed bag for US food giants as economic storm clouds persist ICE US Review: Coffee ends up with bargain-hunting Brazil unroasted coffee exports down 11% Noble loses money and chief executive as volatility stings ,11/9/11,2.3676
855,2011,11,10,Title,Brazilian flowering gets dry period Push to expand growing area will lift Kenyan coffee Indian farmers head for record coffee production Volatility sees Noble lose money and CEO USDA report helps corn find some strength ICE US Review: Cocoa hits two-year lows ICO lowers global coffee production estimate Nestlé makes Angolan investment ,11/10/11,2.3539
856,2011,11,11,Title,ICE US Review: Cocoa drops on poor demand Indonesian coffee premiums down to one-month low Starbucks buys fruit juice manufacturer ,11/11/11,2.378
857,2011,11,14,Title,ICE US Review: Cocoa hits new low Olam's diversity helps offset dent from cotton problems ,11/14/11,2.4125
858,2011,11,15,Title,ICE US Review: Cocoa drops sharply Liffe urges action to resolve robusta delivery delays Rains seen returning to Brazilian coffee belt Vietnam harvests 10% of 2011/12 coffee crop ,11/15/11,2.371
859,2011,11,16,Title,ICE US Review: Cocoa recovers after recent lows Roasters to switch to Cent Am and Colombia coffee Indonesia set goal to become top two coffee producer Mexico enjoys large leap in coffee exports Ugandan coffee shipments down by almost 14% ,11/16/11,2.4332
860,2011,11,17,Title,Brazil Ag Ministry issues agchem residue study results NYSE Liffe coffee letter leaves trade baffled Soya gains help propel canola values upwards Vietnam harvest picked early due to crop thieves Ambitious goal for Indonesian coffee Uganda coffee exports seen declining Surge in Mexican coffee sales Coffee chain to expand further into juices Peru potential ICE US Review: Sugar continues downward slide ,11/17/11,2.4051
861,2011,11,18,Title,ICE US Review: Coffee up with Colombian Weather Concerns Brazil November coffee shipments seen at 3m bags Kenya expects 7% rise in coffee export earnings Barry Callebaut pushes funds into two strategic projects ,11/18/11,2.3724
862,2011,11,21,Title,ICE US Review: Coffee down on economic turmoil Federation concedes Colombia will miss coffee goal ,11/21/11,2.3872
863,2011,11,22,Title,ICE US Review: Sugar down on fresh Indian exports ,11/22/11,2.3906
864,2011,11,23,Title,ICE US Review: Cocoa drops on bearish global economy South Korea imports 10% more unroasted coffee Africa pushes ahead with ag bourses despite division over approach ,11/23/11,2.3949
865,2011,11,24,Title,Kenyan export fall again but higher hopes in new year Weather fears put bullishness back into global coffee market Companies in Brief Brazil set for improving conditions Aggressive liquidation is too much for soya Vietnam’s coffee exports plunge by a quarter Ivorian cocoa arrivals still lag last season Burundi coffee revenues down by 73% Vietnamese coffee shipments down by over a quarter ,11/24/11,2.3949
866,2011,11,25,Title,ICE US Review: Coffee falls on global economic turmoil Nestle expands coffee plant in central England Analysis: stevia - what's in it for dairy processors? ,11/25/11,2.3877
867,2011,11,28,Title,ICE US Review: Cocoa down on advancing harvest ,11/28/11,2.3715
868,2011,11,29,Title,Australian diuron suspension implemented ICE US Review: Cocoa hits 3-year lows ,11/29/11,2.3286
869,2011,11,30,Title,Brazil agrochemical sales continue rising ,11/30/11,2.3304
870,2011,12,1,Title,"China takes a record black tea volume as tastes change African planting push will hit in next five years Companies in Brief Crop progress brings weaker tone to cocoa market Chinese reliance on imports will only grow, says top bank Co-op raises doubt over coming crop ICE US Review: Cocoa drops on strong supplies Coffee leaps higher on Brazilian crop jitters Goldman Sachs cuts cocoa price forecast ",12/1/11,2.399
871,2011,12,2,Title,ICE US Review: Cocoa eases as US dlr climbs Ivorian cocoa arrivals take over last year's levels Cameroon's cocoa exports slighly down year-on-year Colombian coffee output seen stagnating in coming years Honduras ships 200% more coffee in November Indonesian robusta exports seen lower this month ,12/2/11,2.401
872,2011,12,5,Title,ICE US Review: Coffee up declining US dollar Guatemala sees leap in coffee shipments Tanzania coffee prices lower at latest auction ,12/5/11,2.3623
873,2011,12,6,Title,ICE US Review: Coffee down on economic uncertainty Nestlé Indian dairy products face legal challenge Brazil to export a third more fine coffees Vietnam could double coffee exports this month Ugandan coffee shipments seen lower in November ,12/6/11,2.413
874,2011,12,7,Title,Colombia prepares for own GM potatoes ICE US Review: Coffee down on euro-zone uncertainty High volumes lift Burundi's monthly tea export earnings Rising Indian coffee consumption to hit shipments Vietnamese coffee production pegged 9% higher ,12/7/11,2.3966
875,2011,12,8,Title,ICO revises up Indonesian coffee crop forecast World coffee production seen 4% lower in coming year ,12/8/11,2.3379
876,2011,12,28,Title,ICE US Review: Coffee advances on Colombian production woes Vietnam records 8.5% drop in coffee exports Coffee may rise on tighter bank lending in Vietnam ,12/28/11,2.2421
877,2011,12,29,Title,ICE US Review: Cocoa falls on advancing harvest ,12/29/11,2.2421
878,2011,12,30,Title,ICE US Review: Coffee advances on dry Brazil weather Daklak coffee output seen slowing in January ,12/30/11,2.2421
879,2012,1,3,Title,ICE US Review: Coffee moves up on other commodities Rains mean mixed fortunes for Brazilian coffee Peruvian ag export revenues up by almost a quarter Costa Rican coffee exports up slightly in December Burundi coffee exports fall by nearly a third in November Vietnam ag ministry sees coffee exports slowing in 2012 Brazil broker sees coffee prices well supported in 2012 Indonesian robusta shipments down in December ,1/3/12,2.2766
880,2012,1,4,Title,ICE US Review: Coffee down with outside markets Indian edible oil imports seen 6.3% higher Vietnam coffee exports seen falling by around a fifth Honduras' coffee shipments rise by more than a third Sara Lee signs new deal High volumes help spur sharp rise in Burundi tea values ,1/4/12,2.3256
881,2012,1,5,Title,"South American dryness gives corn a boost High volumes help spur sharp rise in Burundi tea values Wetness a concern in Minas Gerais Decline in coffee exports ICE US Review: Coffee drops sharply, sell-stops hit La Nina could last longer than expected Cameroonian cocoa exports slightly down year-on-year ",1/5/12,2.3159
882,2012,1,6,Title,ICE US Review: Coffee rebounds Colombian dry weather bodes well for coffee crop ,1/6/12,2.2535
883,2012,1,9,Title,ICE US Review: Cocoa advances on weather concerns Vietnam coffee premiums may not drop before Tet Vietnam crop fears send robusta prices to 14-month low Indonesia sees slump in coffee output last year ,1/9/12,2.252
884,2012,1,10,Title,ICE US Review: Coffee up on soft US dollar Burundi coffee revenues down by more than half ,1/10/12,2.2656
885,2012,1,11,Title,ICE US Review: Cocoa up on Nigeria labour problems Brazilian coffee crop expected to reach record in 2012 Brazil coffee shipments seen lower in December ,1/11/12,2.2979
886,2012,1,12,Title,South American rainfall brings soya relief Australia nears record coffee imports Sara Lee invests in tea Editorial New recruit at Sara Lee Agency expects to see new high for Brazil’s coffee crop ICE US Review: Sugar down on profit taking San Pedro cocoa arrivals up year-on-year Emmi tempts dieters with low-fat iced coffee ,1/12/12,2.379
887,2012,1,13,Title,Peruvian coffee exports reach record values Sumatra coffee drenched by rains The Wall Street Journal –– Nestlé to Help Fund Dairy-Farming Institute in China ,1/13/12,2.3772
888,2012,3,13,Title,ICE US Review: Sugar gains on speculative buying Cuba reports large increase in coffee production Colombia coffee output and exports fall in February Discounts on coffee narrow in Vietnam after world prices slide ,3/13/12,1.9159
889,2012,3,14,Title,ICE US Review: Cocoa falls on profit-taking ,3/14/12,1.9321
890,2012,3,15,Title,Soyabean has more steam than rising maize Discounts narrow in Vietnam after world prices slide Indian tea producers keen to lift sales to UK market Kenya postpones weekly coffee sale Colombia coffee output declines Rains assist cherry growth in Brazil Uganda expects coffee sales dip Volatier joins Sara Lee Ivory Coast cocoa mid-crop set to slide below average ICE US Review: Sugar gains on investor buying Indian tea producers keen to lift sales to UK market Burundi expects substantial increase in coffee output Uganda anticipates decline in coffee exports ,3/15/12,1.9135
891,2012,3,16,Title,ICE US Review: Cocoa advances on upward correction Rwanda eyes possible 50% boost in coffee production ,3/16/12,1.9257
